user_id,recency_days,order_count,total_spent,r_score,f_score,m_score,rfm_label
U001321,17.0,3.0,2674.91,4.0,3.0,2.0,潜力用户
U001322,43.0,1.0,576.3,3.0,1.0,1.0,一般用户
U001323,59.0,2.0,4225.76,2.0,2.0,3.0,流失风险用户
U001324,14.0,6.0,23390.81,4.0,5.0,5.0,高价值用户
U001325,83.0,2.0,6487.85,2.0,2.0,3.0,流失风险用户
U001326,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U001327,6.0,5.0,7794.13,5.0,5.0,4.0,高价值用户
U001328,14.0,6.0,9990.93,4.0,5.0,4.0,高价值用户
U001329,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U001330,65.0,3.0,6827.41,2.0,3.0,3.0,一般用户
U001331,8.0,5.0,8174.74,5.0,5.0,4.0,高价值用户
U001332,20.0,5.0,33438.58,4.0,5.0,5.0,高价值用户
U001333,61.0,2.0,1259.72,2.0,2.0,1.0,流失风险用户
U001334,6.0,4.0,15714.2,5.0,4.0,5.0,高价值用户
U001335,45.0,2.0,19480.07,3.0,2.0,5.0,一般用户
U001336,55.0,5.0,6113.04,3.0,5.0,3.0,潜力用户
U001337,30.0,4.0,8497.85,4.0,4.0,4.0,高价值用户
U001338,119.0,2.0,6950.4400000000005,1.0,2.0,3.0,流失风险用户
U001339,32.0,4.0,24039.6,3.0,4.0,5.0,潜力用户
U001340,14.0,3.0,2246.89,4.0,3.0,2.0,潜力用户
U001341,55.0,1.0,5963.88,3.0,1.0,3.0,一般用户
U001342,15.0,5.0,25751.940000000002,4.0,5.0,5.0,高价值用户
U001343,58.0,7.0,18435.34,2.0,5.0,5.0,一般用户
U001344,120.0,1.0,4525.35,1.0,1.0,3.0,流失风险用户
U001345,58.0,2.0,9522.56,2.0,2.0,4.0,流失风险用户
U001346,22.0,5.0,23107.309999999998,4.0,5.0,5.0,高价值用户
U001347,50.0,2.0,542.84,3.0,2.0,1.0,一般用户
U001348,24.0,3.0,3600.0099999999998,4.0,3.0,2.0,潜力用户
U001349,19.0,7.0,9927.86,4.0,5.0,4.0,高价值用户
U001350,1.0,7.0,10587.81,5.0,5.0,4.0,高价值用户
U001351,114.0,2.0,10529.050000000001,1.0,2.0,4.0,流失风险用户
U001352,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U001353,5.0,2.0,1041.05,5.0,2.0,1.0,一般用户
U001354,19.0,4.0,10028.619999999999,4.0,4.0,4.0,高价值用户
U001355,1.0,1.0,236.98,5.0,1.0,1.0,一般用户
U001356,37.0,3.0,3542.7200000000003,3.0,3.0,2.0,潜力用户
U001357,19.0,4.0,21864.549999999996,4.0,4.0,5.0,高价值用户
U001358,93.0,2.0,2042.49,2.0,2.0,2.0,流失风险用户
U001359,57.0,3.0,38215.31,2.0,3.0,5.0,一般用户
U001360,36.0,5.0,11062.84,3.0,5.0,4.0,潜力用户
U001361,6.0,3.0,30295.61,5.0,3.0,5.0,潜力用户
U001362,64.0,1.0,18262.89,2.0,1.0,5.0,流失风险用户
U001363,96.0,2.0,1166.97,2.0,2.0,1.0,流失风险用户
U001364,174.0,1.0,515.28,1.0,1.0,1.0,流失风险用户
U001365,42.0,3.0,6920.0599999999995,3.0,3.0,3.0,潜力用户
U001366,127.0,3.0,7738.0599999999995,1.0,3.0,3.0,一般用户
U001367,0.0,8.0,25859.13,5.0,5.0,5.0,高价值用户
U001368,156.0,1.0,901.17,1.0,1.0,1.0,流失风险用户
U001369,45.0,2.0,6182.33,3.0,2.0,3.0,一般用户
U001370,75.0,1.0,27578.77,2.0,1.0,5.0,流失风险用户
U001371,12.0,2.0,4855.02,5.0,2.0,3.0,一般用户
U001372,56.0,1.0,683.15,2.0,1.0,1.0,流失风险用户
U001373,36.0,5.0,15605.47,3.0,5.0,4.0,潜力用户
U001374,11.0,3.0,6783.030000000001,5.0,3.0,3.0,潜力用户
U001375,35.0,3.0,19830.160000000003,3.0,3.0,5.0,潜力用户
U001376,85.0,3.0,5642.030000000001,2.0,3.0,3.0,一般用户
U001377,60.0,4.0,29758.26,2.0,4.0,5.0,一般用户
U001378,128.0,3.0,35631.94,1.0,3.0,5.0,一般用户
U001379,22.0,4.0,17365.370000000003,4.0,4.0,5.0,高价值用户
U001380,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U001381,118.0,3.0,10234.539999999999,1.0,3.0,4.0,一般用户
U001382,19.0,3.0,16542.02,4.0,3.0,5.0,潜力用户
U001383,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U001384,64.0,1.0,3047.75,2.0,1.0,2.0,流失风险用户
U001385,97.0,3.0,8967.83,2.0,3.0,4.0,一般用户
U001386,45.0,2.0,5190.45,3.0,2.0,3.0,一般用户
U001387,33.0,3.0,6452.96,3.0,3.0,3.0,潜力用户
U001388,10.0,2.0,3494.88,5.0,2.0,2.0,一般用户
U001389,49.0,6.0,36810.83,3.0,5.0,5.0,潜力用户
U001390,38.0,3.0,6386.549999999999,3.0,3.0,3.0,潜力用户
U001391,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U001392,89.0,3.0,4930.85,2.0,3.0,3.0,一般用户
U001393,15.0,5.0,8910.17,4.0,5.0,4.0,高价值用户
U001394,14.0,4.0,9432.71,4.0,4.0,4.0,高价值用户
U001395,14.0,3.0,24010.25,4.0,3.0,5.0,潜力用户
U001396,62.0,3.0,15811.84,2.0,3.0,5.0,一般用户
U001397,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U001398,21.0,2.0,9768.02,4.0,2.0,4.0,一般用户
U001399,7.0,1.0,979.83,5.0,1.0,1.0,一般用户
U001400,22.0,3.0,3472.79,4.0,3.0,2.0,潜力用户
U001401,99.0,3.0,11922.71,1.0,3.0,4.0,一般用户
U001402,18.0,6.0,11838.44,4.0,5.0,4.0,高价值用户
U001403,16.0,7.0,21469.81,4.0,5.0,5.0,高价值用户
U001404,27.0,3.0,4400.530000000001,4.0,3.0,3.0,潜力用户
U001405,4.0,5.0,40781.45,5.0,5.0,5.0,高价值用户
U001406,143.0,2.0,3154.0099999999998,1.0,2.0,2.0,流失风险用户
U001407,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U001408,104.0,1.0,5132.22,1.0,1.0,3.0,流失风险用户
U001409,25.0,5.0,3633.8,4.0,5.0,2.0,潜力用户
U001410,3.0,6.0,31989.44,5.0,5.0,5.0,高价值用户
U001411,109.0,2.0,6204.610000000001,1.0,2.0,3.0,流失风险用户
U001412,51.0,4.0,34286.26,3.0,4.0,5.0,潜力用户
U001413,19.0,3.0,3480.08,4.0,3.0,2.0,潜力用户
U001414,0.0,3.0,6175.530000000001,5.0,3.0,3.0,潜力用户
U001415,104.0,1.0,2076.14,1.0,1.0,2.0,流失风险用户
U001416,21.0,5.0,7660.99,4.0,5.0,3.0,潜力用户
U001417,131.0,1.0,10063.18,1.0,1.0,4.0,流失风险用户
U001418,10.0,5.0,18742.17,5.0,5.0,5.0,高价值用户
U001419,27.0,4.0,13441.22,4.0,4.0,4.0,高价值用户
U001420,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U001421,163.0,2.0,2091.68,1.0,2.0,2.0,流失风险用户
U001422,1.0,5.0,7064.2699999999995,5.0,5.0,3.0,潜力用户
U001423,7.0,4.0,15846.779999999999,5.0,4.0,5.0,高价值用户
U001424,22.0,4.0,7400.6900000000005,4.0,4.0,3.0,潜力用户
U001425,161.0,1.0,886.72,1.0,1.0,1.0,流失风险用户
U001426,111.0,1.0,6341.2,1.0,1.0,3.0,流失风险用户
U001427,9.0,5.0,16310.08,5.0,5.0,5.0,高价值用户
U001428,85.0,2.0,1447.58,2.0,2.0,1.0,流失风险用户
U001429,89.0,3.0,3488.3,2.0,3.0,2.0,一般用户
U001430,7.0,7.0,17432.19,5.0,5.0,5.0,高价值用户
U001431,78.0,1.0,24377.33,2.0,1.0,5.0,流失风险用户
U001432,42.0,3.0,37716.93000000001,3.0,3.0,5.0,潜力用户
U001433,50.0,2.0,2220.1099999999997,3.0,2.0,2.0,一般用户
U001434,29.0,2.0,687.29,4.0,2.0,1.0,一般用户
U001435,11.0,2.0,1917.92,5.0,2.0,2.0,一般用户
U001436,18.0,4.0,8914.05,4.0,4.0,4.0,高价值用户
U001437,125.0,1.0,2173.77,1.0,1.0,2.0,流失风险用户
U001438,124.0,2.0,5479.82,1.0,2.0,3.0,流失风险用户
U001439,2.0,2.0,13749.76,5.0,2.0,4.0,一般用户
U001440,123.0,2.0,5728.67,1.0,2.0,3.0,流失风险用户
U001441,19.0,7.0,11879.85,4.0,5.0,4.0,高价值用户
U001442,4.0,4.0,8680.539999999999,5.0,4.0,4.0,高价值用户
U001443,18.0,6.0,19910.1,4.0,5.0,5.0,高价值用户
U001444,161.0,1.0,2120.36,1.0,1.0,2.0,流失风险用户
U001445,102.0,1.0,3516.28,1.0,1.0,2.0,流失风险用户
U001446,149.0,1.0,166.8,1.0,1.0,1.0,流失风险用户
U001447,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U001448,0.0,5.0,10639.17,5.0,5.0,4.0,高价值用户
U001449,34.0,2.0,6445.32,3.0,2.0,3.0,一般用户
U001450,102.0,1.0,883.13,1.0,1.0,1.0,流失风险用户
U001451,105.0,1.0,277.83,1.0,1.0,1.0,流失风险用户
U001452,11.0,4.0,6915.45,5.0,4.0,3.0,潜力用户
U001453,13.0,4.0,15023.439999999999,5.0,4.0,4.0,高价值用户
U001454,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U001455,15.0,3.0,3878.09,4.0,3.0,2.0,潜力用户
U001456,89.0,3.0,8465.099999999999,2.0,3.0,4.0,一般用户
U001457,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U001458,26.0,5.0,37128.06,4.0,5.0,5.0,高价值用户
U001459,71.0,1.0,44.56,2.0,1.0,1.0,流失风险用户
U001460,52.0,4.0,4202.23,3.0,4.0,3.0,潜力用户
U001461,92.0,2.0,4281.7,2.0,2.0,3.0,流失风险用户
U001462,0.0,2.0,2805.66,5.0,2.0,2.0,一般用户
U001463,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U001464,14.0,2.0,1446.32,4.0,2.0,1.0,一般用户
U001465,37.0,2.0,5512.78,3.0,2.0,3.0,一般用户
U001466,25.0,5.0,19155.19,4.0,5.0,5.0,高价值用户
U001467,6.0,4.0,13412.91,5.0,4.0,4.0,高价值用户
U001468,89.0,4.0,4898.3,2.0,4.0,3.0,一般用户
U001469,104.0,1.0,2097.92,1.0,1.0,2.0,流失风险用户
U001470,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U001471,51.0,4.0,9339.05,3.0,4.0,4.0,潜力用户
U001472,73.0,3.0,17727.82,2.0,3.0,5.0,一般用户
U001473,13.0,3.0,6036.72,5.0,3.0,3.0,潜力用户
U001474,38.0,3.0,2987.37,3.0,3.0,2.0,潜力用户
U001475,33.0,3.0,20437.5,3.0,3.0,5.0,潜力用户
U001476,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U001477,25.0,4.0,25854.53,4.0,4.0,5.0,高价值用户
U001478,122.0,1.0,17061.9,1.0,1.0,5.0,流失风险用户
U001479,82.0,3.0,5245.38,2.0,3.0,3.0,一般用户
U001480,47.0,2.0,2364.35,3.0,2.0,2.0,一般用户
U001481,120.0,1.0,208.42,1.0,1.0,1.0,流失风险用户
U001482,23.0,4.0,6151.41,4.0,4.0,3.0,潜力用户
U001483,29.0,4.0,30936.47,4.0,4.0,5.0,高价值用户
U001484,138.0,1.0,3130.66,1.0,1.0,2.0,流失风险用户
U001485,68.0,2.0,40759.76,2.0,2.0,5.0,流失风险用户
U001486,38.0,4.0,7021.98,3.0,4.0,3.0,潜力用户
U001487,16.0,1.0,334.51,4.0,1.0,1.0,一般用户
U001488,3.0,3.0,7988.8099999999995,5.0,3.0,4.0,潜力用户
U001489,39.0,3.0,5146.389999999999,3.0,3.0,3.0,潜力用户
U001490,29.0,5.0,38283.03,4.0,5.0,5.0,高价值用户
U001491,40.0,3.0,5259.07,3.0,3.0,3.0,潜力用户
U001492,23.0,2.0,2871.68,4.0,2.0,2.0,一般用户
U001493,53.0,2.0,3322.6,3.0,2.0,2.0,一般用户
U001494,106.0,1.0,3101.91,1.0,1.0,2.0,流失风险用户
U001495,16.0,8.0,18886.239999999998,4.0,5.0,5.0,高价值用户
U001496,99.0,1.0,363.4,1.0,1.0,1.0,流失风险用户
U001497,59.0,2.0,12925.890000000001,2.0,2.0,4.0,流失风险用户
U001498,14.0,3.0,25707.399999999998,4.0,3.0,5.0,潜力用户
U001499,47.0,3.0,3624.88,3.0,3.0,2.0,潜力用户
U001500,60.0,5.0,5837.5599999999995,2.0,5.0,3.0,一般用户
U001501,118.0,2.0,4409.030000000001,1.0,2.0,3.0,流失风险用户
U001502,19.0,2.0,5229.66,4.0,2.0,3.0,一般用户
U001503,79.0,5.0,4221.280000000001,2.0,5.0,3.0,一般用户
U001504,84.0,2.0,28766.69,2.0,2.0,5.0,流失风险用户
U001505,155.0,1.0,3569.74,1.0,1.0,2.0,流失风险用户
U001506,17.0,6.0,5287.87,4.0,5.0,3.0,潜力用户
U001507,91.0,6.0,9436.22,2.0,5.0,4.0,一般用户
U001508,29.0,7.0,30577.56,4.0,5.0,5.0,高价值用户
U001509,17.0,7.0,16063.88,4.0,5.0,5.0,高价值用户
U001510,11.0,3.0,30290.33,5.0,3.0,5.0,潜力用户
U001511,1.0,3.0,5117.3,5.0,3.0,3.0,潜力用户
U001512,47.0,1.0,618.91,3.0,1.0,1.0,一般用户
U001513,42.0,3.0,9528.43,3.0,3.0,4.0,潜力用户
U001514,17.0,3.0,13111.07,4.0,3.0,4.0,潜力用户
U001515,54.0,2.0,19096.36,3.0,2.0,5.0,一般用户
U001516,150.0,1.0,340.37,1.0,1.0,1.0,流失风险用户
U001517,17.0,2.0,4680.32,4.0,2.0,3.0,一般用户
U001518,13.0,3.0,6623.16,5.0,3.0,3.0,潜力用户
U001519,26.0,3.0,1870.23,4.0,3.0,2.0,潜力用户
U001520,41.0,4.0,5198.48,3.0,4.0,3.0,潜力用户
U001521,41.0,3.0,35058.22,3.0,3.0,5.0,潜力用户
U001522,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U001523,174.0,1.0,1539.26,1.0,1.0,1.0,流失风险用户
U001524,108.0,2.0,3522.34,1.0,2.0,2.0,流失风险用户
U001525,10.0,6.0,6789.0,5.0,5.0,3.0,潜力用户
U001526,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U001527,18.0,2.0,1549.6,4.0,2.0,1.0,一般用户
U001528,107.0,2.0,3142.05,1.0,2.0,2.0,流失风险用户
U001529,54.0,3.0,3165.19,3.0,3.0,2.0,潜力用户
U001530,95.0,3.0,7430.42,2.0,3.0,3.0,一般用户
U001531,35.0,2.0,16336.699999999999,3.0,2.0,5.0,一般用户
U001532,64.0,4.0,2316.6600000000003,2.0,4.0,2.0,一般用户
U001533,69.0,5.0,4539.530000000001,2.0,5.0,3.0,一般用户
U001534,77.0,1.0,1181.84,2.0,1.0,1.0,流失风险用户
U001535,28.0,5.0,8277.86,4.0,5.0,4.0,高价值用户
U001536,10.0,1.0,4590.66,5.0,1.0,3.0,一般用户
U001537,17.0,2.0,20990.22,4.0,2.0,5.0,一般用户
U001538,30.0,4.0,8458.66,4.0,4.0,4.0,高价值用户
U001539,62.0,5.0,11273.0,2.0,5.0,4.0,一般用户
U001540,64.0,2.0,8436.97,2.0,2.0,4.0,流失风险用户
U001541,108.0,1.0,914.25,1.0,1.0,1.0,流失风险用户
U001542,0.0,3.0,31584.629999999997,5.0,3.0,5.0,潜力用户
U001543,28.0,2.0,3447.6,4.0,2.0,2.0,一般用户
U001544,121.0,2.0,8312.36,1.0,2.0,4.0,流失风险用户
U001545,16.0,2.0,9589.69,4.0,2.0,4.0,一般用户
U001546,18.0,3.0,5290.8099999999995,4.0,3.0,3.0,潜力用户
U001547,121.0,2.0,801.4100000000001,1.0,2.0,1.0,流失风险用户
U001548,13.0,2.0,1995.29,5.0,2.0,2.0,一般用户
U001549,163.0,1.0,744.64,1.0,1.0,1.0,流失风险用户
U001550,20.0,2.0,2229.52,4.0,2.0,2.0,一般用户
U001551,98.0,2.0,1218.53,2.0,2.0,1.0,流失风险用户
U001552,38.0,3.0,6954.450000000001,3.0,3.0,3.0,潜力用户
U001553,51.0,2.0,3419.46,3.0,2.0,2.0,一般用户
U001554,48.0,3.0,2796.58,3.0,3.0,2.0,潜力用户
U001555,35.0,4.0,16496.06,3.0,4.0,5.0,潜力用户
U001556,149.0,1.0,461.66,1.0,1.0,1.0,流失风险用户
U001557,58.0,1.0,329.0,2.0,1.0,1.0,流失风险用户
U001558,21.0,6.0,25584.89,4.0,5.0,5.0,高价值用户
U001559,26.0,3.0,3737.75,4.0,3.0,2.0,潜力用户
U001560,18.0,3.0,24103.539999999997,4.0,3.0,5.0,潜力用户
U001561,37.0,2.0,4133.2300000000005,3.0,2.0,2.0,一般用户
U001562,41.0,2.0,13834.99,3.0,2.0,4.0,一般用户
U001563,1.0,2.0,1878.83,5.0,2.0,2.0,一般用户
U001564,45.0,4.0,2122.05,3.0,4.0,2.0,潜力用户
U001565,14.0,4.0,10271.84,4.0,4.0,4.0,高价值用户
U001566,11.0,4.0,19405.7,5.0,4.0,5.0,高价值用户
U001567,44.0,3.0,16825.370000000003,3.0,3.0,5.0,潜力用户
U001568,7.0,4.0,21019.67,5.0,4.0,5.0,高价值用户
U001569,4.0,5.0,2509.0299999999997,5.0,5.0,2.0,潜力用户
U001570,18.0,1.0,15.96,4.0,1.0,1.0,一般用户
U001571,28.0,2.0,1275.06,4.0,2.0,1.0,一般用户
U001572,97.0,1.0,518.71,2.0,1.0,1.0,流失风险用户
U001573,115.0,1.0,1271.6,1.0,1.0,1.0,流失风险用户
U001574,28.0,4.0,17906.1,4.0,4.0,5.0,高价值用户
U001575,65.0,5.0,9340.55,2.0,5.0,4.0,一般用户
U001576,35.0,7.0,50072.47,3.0,5.0,5.0,潜力用户
U001577,22.0,4.0,8087.58,4.0,4.0,4.0,高价值用户
U001578,15.0,4.0,18882.52,4.0,4.0,5.0,高价值用户
U001579,150.0,2.0,11966.03,1.0,2.0,4.0,流失风险用户
U001580,26.0,5.0,7083.62,4.0,5.0,3.0,潜力用户
U001581,130.0,1.0,317.5,1.0,1.0,1.0,流失风险用户
U001582,28.0,3.0,20197.39,4.0,3.0,5.0,潜力用户
U001583,147.0,2.0,6299.41,1.0,2.0,3.0,流失风险用户
U001584,70.0,1.0,1849.54,2.0,1.0,2.0,流失风险用户
U001585,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U001586,24.0,3.0,4837.85,4.0,3.0,3.0,潜力用户
U001587,44.0,3.0,10904.76,3.0,3.0,4.0,潜力用户
U001588,70.0,1.0,8125.03,2.0,1.0,4.0,流失风险用户
U001589,48.0,2.0,8066.14,3.0,2.0,4.0,一般用户
U001590,105.0,1.0,6975.48,1.0,1.0,3.0,流失风险用户
U001591,68.0,3.0,8330.66,2.0,3.0,4.0,一般用户
U001592,3.0,6.0,15116.5,5.0,5.0,4.0,高价值用户
U001593,16.0,5.0,21397.19,4.0,5.0,5.0,高价值用户
U001594,30.0,5.0,5334.45,4.0,5.0,3.0,潜力用户
U001595,95.0,2.0,6026.74,2.0,2.0,3.0,流失风险用户
U001596,145.0,1.0,1393.01,1.0,1.0,1.0,流失风险用户
U001597,8.0,6.0,9586.56,5.0,5.0,4.0,高价值用户
U001598,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U001599,133.0,2.0,5205.79,1.0,2.0,3.0,流失风险用户
U001600,30.0,3.0,15473.539999999999,4.0,3.0,4.0,潜力用户
U001601,0.0,4.0,18556.74,5.0,4.0,5.0,高价值用户
U001602,28.0,1.0,2168.94,4.0,1.0,2.0,一般用户
U001603,13.0,4.0,5587.8,5.0,4.0,3.0,潜力用户
U001604,136.0,2.0,2620.1499999999996,1.0,2.0,2.0,流失风险用户
U001605,23.0,1.0,4207.05,4.0,1.0,3.0,一般用户
U001606,1.0,6.0,24384.27,5.0,5.0,5.0,高价值用户
U001607,57.0,5.0,7044.33,2.0,5.0,3.0,一般用户
U001608,40.0,3.0,4196.13,3.0,3.0,2.0,潜力用户
U001609,17.0,4.0,4569.83,4.0,4.0,3.0,潜力用户
U001610,57.0,1.0,733.67,2.0,1.0,1.0,流失风险用户
U001611,60.0,3.0,8364.19,2.0,3.0,4.0,一般用户
U001612,15.0,4.0,17157.12,4.0,4.0,5.0,高价值用户
U001613,87.0,1.0,3387.25,2.0,1.0,2.0,流失风险用户
U001614,31.0,4.0,14024.85,3.0,4.0,4.0,潜力用户
U001615,3.0,6.0,11948.08,5.0,5.0,4.0,高价值用户
U001616,38.0,6.0,39247.14,3.0,5.0,5.0,潜力用户
U001617,34.0,4.0,4642.96,3.0,4.0,3.0,潜力用户
U001618,146.0,2.0,15381.189999999999,1.0,2.0,4.0,流失风险用户
U001619,13.0,5.0,10662.45,5.0,5.0,4.0,高价值用户
U001620,70.0,3.0,15547.57,2.0,3.0,4.0,一般用户
U001621,8.0,10.0,30254.39,5.0,5.0,5.0,高价值用户
U001622,0.0,5.0,8356.03,5.0,5.0,4.0,高价值用户
U001623,3.0,2.0,947.1400000000001,5.0,2.0,1.0,一般用户
U001624,15.0,5.0,10896.68,4.0,5.0,4.0,高价值用户
U001625,93.0,4.0,10457.52,2.0,4.0,4.0,一般用户
U001626,54.0,7.0,25389.2,3.0,5.0,5.0,潜力用户
U001627,0.0,6.0,11382.65,5.0,5.0,4.0,高价值用户
U001628,147.0,2.0,5535.53,1.0,2.0,3.0,流失风险用户
U001629,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U001630,101.0,2.0,1545.18,1.0,2.0,1.0,流失风险用户
U001631,1.0,4.0,3772.07,5.0,4.0,2.0,潜力用户
U001632,136.0,1.0,324.57,1.0,1.0,1.0,流失风险用户
U001633,7.0,5.0,17642.34,5.0,5.0,5.0,高价值用户
U001634,21.0,7.0,31852.88,4.0,5.0,5.0,高价值用户
U001635,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U001636,116.0,1.0,9002.34,1.0,1.0,4.0,流失风险用户
U001637,38.0,2.0,9708.37,3.0,2.0,4.0,一般用户
U001638,77.0,2.0,2711.6000000000004,2.0,2.0,2.0,流失风险用户
U001639,105.0,1.0,3624.32,1.0,1.0,2.0,流失风险用户
U001640,17.0,3.0,5482.389999999999,4.0,3.0,3.0,潜力用户
U001641,1.0,3.0,4283.58,5.0,3.0,3.0,潜力用户
U001642,107.0,4.0,2445.55,1.0,4.0,2.0,一般用户
U001643,156.0,2.0,2337.83,1.0,2.0,2.0,流失风险用户
U001644,95.0,3.0,26558.1,2.0,3.0,5.0,一般用户
U001645,9.0,4.0,13486.240000000002,5.0,4.0,4.0,高价值用户
U001646,12.0,4.0,14911.529999999999,5.0,4.0,4.0,高价值用户
U001647,112.0,2.0,7497.209999999999,1.0,2.0,3.0,流失风险用户
U001648,3.0,3.0,13254.41,5.0,3.0,4.0,潜力用户
U001649,16.0,2.0,1344.05,4.0,2.0,1.0,一般用户
U001650,59.0,2.0,1197.38,2.0,2.0,1.0,流失风险用户
U001651,103.0,5.0,13722.289999999999,1.0,5.0,4.0,一般用户
U001652,22.0,4.0,3608.53,4.0,4.0,2.0,潜力用户
U001653,7.0,4.0,4950.72,5.0,4.0,3.0,潜力用户
U001654,20.0,1.0,1035.35,4.0,1.0,1.0,一般用户
U001655,69.0,3.0,28022.27,2.0,3.0,5.0,一般用户
U001656,95.0,1.0,2690.06,2.0,1.0,2.0,流失风险用户
U001657,101.0,4.0,21342.15,1.0,4.0,5.0,一般用户
U001658,7.0,6.0,25234.5,5.0,5.0,5.0,高价值用户
U001659,45.0,2.0,691.28,3.0,2.0,1.0,一般用户
U001660,97.0,2.0,10819.550000000001,2.0,2.0,4.0,流失风险用户
U001661,49.0,4.0,8523.880000000001,3.0,4.0,4.0,潜力用户
U001662,8.0,4.0,4963.469999999999,5.0,4.0,3.0,潜力用户
U001663,107.0,3.0,4108.5,1.0,3.0,2.0,一般用户
U001664,97.0,2.0,602.02,2.0,2.0,1.0,流失风险用户
U001665,26.0,6.0,8171.71,4.0,5.0,4.0,高价值用户
U001666,0.0,4.0,5203.33,5.0,4.0,3.0,潜力用户
U001667,88.0,1.0,111.44,2.0,1.0,1.0,流失风险用户
U001668,1.0,6.0,11280.24,5.0,5.0,4.0,高价值用户
U001669,143.0,3.0,10307.310000000001,1.0,3.0,4.0,一般用户
U001670,96.0,3.0,34474.18,2.0,3.0,5.0,一般用户
U001671,139.0,1.0,7452.38,1.0,1.0,3.0,流失风险用户
U001672,8.0,3.0,10720.64,5.0,3.0,4.0,潜力用户
U001673,34.0,2.0,6768.25,3.0,2.0,3.0,一般用户
U001674,8.0,4.0,22356.72,5.0,4.0,5.0,高价值用户
U001675,14.0,4.0,17935.28,4.0,4.0,5.0,高价值用户
U001676,29.0,5.0,5600.860000000001,4.0,5.0,3.0,潜力用户
U001677,79.0,3.0,8532.15,2.0,3.0,4.0,一般用户
U001678,37.0,2.0,702.59,3.0,2.0,1.0,一般用户
U001679,55.0,4.0,10510.019999999999,3.0,4.0,4.0,潜力用户
U001680,12.0,7.0,29719.719999999998,5.0,5.0,5.0,高价值用户
U001681,5.0,5.0,5926.3099999999995,5.0,5.0,3.0,潜力用户
U001682,28.0,4.0,17975.190000000002,4.0,4.0,5.0,高价值用户
U001683,51.0,2.0,27868.21,3.0,2.0,5.0,一般用户
U001684,110.0,1.0,4020.81,1.0,1.0,2.0,流失风险用户
U001685,19.0,4.0,7664.389999999999,4.0,4.0,3.0,潜力用户
U001686,25.0,8.0,24354.6,4.0,5.0,5.0,高价值用户
U001687,18.0,4.0,26225.579999999998,4.0,4.0,5.0,高价值用户
U001688,11.0,4.0,8291.619999999999,5.0,4.0,4.0,高价值用户
U001689,13.0,3.0,2654.8900000000003,5.0,3.0,2.0,潜力用户
U001690,67.0,2.0,16429.94,2.0,2.0,5.0,流失风险用户
U001691,63.0,3.0,5883.27,2.0,3.0,3.0,一般用户
U001692,21.0,3.0,2519.81,4.0,3.0,2.0,潜力用户
U001693,98.0,2.0,701.38,2.0,2.0,1.0,流失风险用户
U001694,18.0,3.0,1895.3,4.0,3.0,2.0,潜力用户
U001695,130.0,2.0,3394.2,1.0,2.0,2.0,流失风险用户
U001696,138.0,2.0,4096.18,1.0,2.0,2.0,流失风险用户
U001697,32.0,3.0,4700.08,3.0,3.0,3.0,潜力用户
U001698,20.0,5.0,7851.82,4.0,5.0,4.0,高价值用户
U001699,25.0,3.0,8328.87,4.0,3.0,4.0,潜力用户
U001700,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U001701,10.0,3.0,42046.9,5.0,3.0,5.0,潜力用户
U001702,38.0,2.0,2347.21,3.0,2.0,2.0,一般用户
U001703,41.0,3.0,36397.47,3.0,3.0,5.0,潜力用户
U001704,10.0,4.0,5395.5,5.0,4.0,3.0,潜力用户
U001705,8.0,5.0,22241.41,5.0,5.0,5.0,高价值用户
U001706,31.0,4.0,5861.35,3.0,4.0,3.0,潜力用户
U001707,5.0,4.0,36862.65,5.0,4.0,5.0,高价值用户
U001708,35.0,5.0,5708.23,3.0,5.0,3.0,潜力用户
U001709,72.0,3.0,8224.16,2.0,3.0,4.0,一般用户
U001710,74.0,3.0,8011.09,2.0,3.0,4.0,一般用户
U001711,96.0,2.0,19523.66,2.0,2.0,5.0,流失风险用户
U001712,122.0,2.0,3046.83,1.0,2.0,2.0,流失风险用户
U001713,68.0,3.0,11442.05,2.0,3.0,4.0,一般用户
